id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
31118	residential	Araluen Retirement Village	$530,000+	2024-07-16T17:19:18.135971+10:00	2024-07-19T14:34:25.524589+10:00	177 Badimara Street	FISHER	ACT	2611	149.05652249999994	-35.3599282	House	436	LJ Hooker Dickson	Nic Salter-Harding	2	1	1	4.0	
78731	residential	Stunning Four Bedroom, Four Bathroom Townhouse	$1,450,000	2024-09-05T20:02:26.355155+10:00	2025-02-20T10:43:06.708536+11:00		DENMAN PROSPECT	ACT	2611	0.0	0.0	Townhouse	2300	VERV Property	Jason Roses	4	4	2	6.0	0.0
78734	residential	Grand Four Bedroom with Enormous Outdoor Area	$1,400,000	2024-09-05T20:01:11.454796+10:00	2025-02-06T16:51:38.297219+11:00	Residence 1 Leontine Loop	DENMAN PROSPECT	ACT	2611	149.0239442	-35.298635	Townhouse	2300	VERV Property	Jason Roses	4	3	2	6.0	0.0
90770	residential	One Of The Finest Townhouses	$1,499,000+	2024-07-16T10:03:51.481080+10:00	2024-10-22T11:41:29.113901+11:00	59 Forbes Street	TURNER	ACT	2612	149.1302467	-35.262204	Townhouse	2300	VERV Property	Sharna Sinclair	3	2	3	6.0	
91481	residential	Take a look at this	$440,000+	2024-07-10T17:44:15.935357+10:00	2025-02-14T13:09:05.490520+11:00	55/311 Flemington Road	FRANKLIN	ACT	2913	149.1477471	-35.1881123	House	233	LJ Hooker Gungahlin	Jeff Shortland	2	1	1	6.0	
93457	residential	FIRST CLASS LOCATION & LIFESTYLE	$2,499,000 +	2024-07-31T10:35:17.945113+10:00	2025-10-08T11:34:48.076039+11:00	26 Bertel Crescent	CHAPMAN	ACT	2611	149.04261919999996	-35.36174959999999	House	438	LJ Hooker Woden/Weston	Jane Macken	4	3	4	3.0	1145.0
93777	residential	Refined Living in the Heart of the Molonglo Valley	$1,299,000+	2024-07-31T10:22:11.786549+10:00	2025-08-13T12:26:26.920007+10:00	38 Catalano Street	WRIGHT	ACT	2611	149.03359519999998	-35.31990050000001	House	438	LJ Hooker Woden/Weston	Charles Martin	4	3	2	4.5	639.0
94712	residential	Elevated, spacious & private	$1,549,000 +	2024-07-31T10:22:13.150695+10:00	2024-09-12T15:34:06.818602+10:00	18 Perkins Place	TORRENS	ACT	2607	149.08334709999994	-35.37263180000004	House	438	LJ Hooker Woden/Weston	Jane Macken	5	2	2	0.5	1124.0
94725	residential	Luxury Reimagined in Coombs: An Exquisite Architectural Masterpiece	$1,900,000+	2024-07-10T17:31:10.251460+10:00	2025-03-04T12:24:02.672441+11:00	14 Chipp Street	COOMBS	ACT	2611	149.0428881	-35.3155983	House	233	LJ Hooker Gungahlin	Lameh Mourad	5	3	2	6.5	510.0
94779	residential	NORTH FACING & SPACIOUS	$499,000 +	2024-07-31T10:15:13.427245+10:00	2024-10-03T08:40:13.310991+10:00	79/116 Easty Street	PHILLIP	ACT	2606	149.0907716	-35.34656240000002	Apartment	438	LJ Hooker Woden/Weston	Jane Macken	2	1	1	6.0	
