id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
124063	residential	Light-filled two-bedroom in sought-after Governor Place	$829,000+	2025-07-01T09:27:38.869249+10:00	2025-07-01T09:28:22.542762+10:00	24/44 Macquarie Street	BARTON	ACT	2600	149.1357611	-35.3068141	Apartment	414	Luton Weston Creek, Woden & Molonglo Valley	Josh Wilson	2	2	2	6.0	
124065	residential	 Take The Keys to Quayside!	$590,000+	2025-07-01T09:28:44.673331+10:00	2025-07-01T09:29:21.383326+10:00	114/50 Eastlake Parade	KINGSTON	ACT	2604	149.1465216	-35.3136633	Apartment	436	LJ Hooker Dickson	Andrew Browne	2	1	1	6.0	
124069	residential	A Private Ground-Floor Retreat in a Prime Location	$380,000 +	2025-07-01T10:31:35.909077+10:00	2025-09-29T13:37:55.176876+10:00	79/47 Dover Court	PHILLIP	ACT	2606	149.09888459999996	-35.3485472	Apartment	438	LJ Hooker Woden/Weston	Andy Greenberger	1	1	1	6.0	
124089	residential	Brand New Just For You!	$690,000	2025-07-01T13:58:03.004351+10:00	2025-07-01T13:58:51.271146+10:00	50/6 Inge King Crescent	WHITLAM	ACT	2611	149.038468	-35.2807586	Apartment	232	Ray White Canberra	Samuel Fitzsimmons	2	2	2	6.0	
124097	residential	2 bedroom plus 1 bedroom duplex with so much potential	Offers Over $800,000	2025-07-01T15:16:41.135031+10:00	2025-07-01T15:17:13.212906+10:00	4 Badimara Street	WARAMANGA	ACT	2611	149.0677802	-35.3501552	House	1784	Sadil Quinlan	Greg Sadil	3	2	0	3.0	
124105	residential	Stylish Waterfront Living in Kingston!	Offer Welcome $519,000 +	2025-07-01T15:36:44.272680+10:00	2025-07-01T16:21:55.769540+10:00	15/31 Eastlake Parade	KINGSTON	ACT	2604	149.1461638	-35.3121912	Apartment	2046	Uplus Real Estate	David Wang	1	1	1	6.0	
124111	residential	Spacious Family Living - Opposite Reserve	Auction	2025-07-01T16:10:28.817543+10:00	2025-07-01T17:07:57.820567+10:00	19 Darwinia Terrace	RIVETT	ACT	2611	149.0290245	-35.3462828	House	438	LJ Hooker Woden/Weston	Pauline Jenkins	4	1	2	4.5	878.0
124114	residential	Owner Must Sell!	$330,000 - $360,000	2025-07-01T16:25:58.455801+10:00	2025-08-13T11:49:51.611148+10:00	103/1 Braybrooke Street	BRUCE	ACT	2617	149.0980274	-35.246244200000014	Apartment	34	McIntyre Property	Kieran Jackson	1	1	1	6.0	
124120	residential	Your family will just love living here 	Auction 26/07/25	2025-07-01T17:07:41.194477+10:00	2025-07-01T17:08:58.976030+10:00	12 Pickles Street	SCULLIN	ACT	2614	149.0362654	-35.2397546	House	232	Ray White Canberra	Peter Walker	4	2	3	2.5	1035.0
124161	residential	sense of space	$675,000 +	2025-07-02T12:44:15.509649+10:00	2025-07-15T15:47:54.515144+10:00	3/11 Wise Street	BRADDON	ACT	2612	149.13618229999997	-35.267609	Apartment	618	home.by holly	Holly Komorowski	2	2	2	4.0	
124166	residential	Premium Brand-New Home in Prime Location	$1,065,000	2025-07-02T13:27:23.915098+10:00	2025-09-01T14:00:25.324491+10:00	1/6 Inge King Crescent	WHITLAM	ACT	2611	149.038468	-35.2807586	House	232	Ray White Canberra	Samuel Fitzsimmons	3	2	4	6.0	
124179	residential	High-End Family Home in Prime Cooma Location Close to the Hospital	$1,250,000	2025-07-02T14:31:24.297552+10:00	2025-07-04T13:02:44.937344+10:00	52 Victoria Street	COOMA	NSW	2630	149.128372	-36.24156869999999	House	2302	One Agency Craig Schofield	Jodi Alexander	5	2	5		1182.0
124182	residential	Brand New Off-the-Plan Opportunity in Yarrah Estate - Quality Build, Premium Inclusions	Contact Agent	2025-07-02T14:36:34.928820+10:00	2025-07-02T16:03:35.778591+10:00	Lot 33 15 Yarrah Drive	YASS RIVER	NSW	2582	148.9047474	-34.8312071	House	438	LJ Hooker Woden/Weston	Pauline Jenkins	4	2	2		450.0
124187	residential	Brand New Off-the-Plan Home in Yarrah Estate - Modern Comfort Meets Country Charm	Contact Agent	2025-07-02T14:36:31.566287+10:00	2025-07-02T15:17:08.056855+10:00	Lot 32  13 Yarrah Drive	YASS RIVER	NSW	2582	148.9048998	-34.8312522	House	438	LJ Hooker Woden/Weston	Pauline Jenkins	4	2	2		450.0
124193	residential	Nature's best on your doorstep	$939,000	2025-07-02T15:05:30.209254+10:00	2025-07-07T12:08:19.903347+10:00	Edition 116 | Type E - Townhouse	DENMAN PROSPECT	ACT	2611	149.0261991	-35.3056656	Townhouse	232	Ray White Canberra	Tom Beinke	3	2	2	6.0	0.0
124194	residential	Exclusive Riverfront Duplex with Panoramic Views	$1,355,000	2025-07-02T15:05:31.913925+10:00	2025-10-23T09:29:25.729828+11:00	Edition 116 | Type G - Duplex	DENMAN PROSPECT	ACT	2611	149.02619909999987	-35.3056656	DuplexSemi-detached	232	Ray White Canberra	Samuel Fitzsimmons	4	2	3	6.0	0.0
124195	residential	Sophisticated Style, Exceptional Design	$490,000	2025-07-02T15:05:37.292340+10:00	2025-09-11T09:49:26.619080+10:00	Edition 116 | Type B - Apartment	DENMAN PROSPECT	ACT	2611	149.02619909999987	-35.3056656	Apartment	232	Ray White Canberra	Tom Beinke	2	1	1	6.0	0.0
124202	residential	Fresh, Stylish & Ready to Go	Auction	2025-07-02T15:31:26.775077+10:00	2025-07-08T09:27:42.386670+10:00	7 Pinterry Place	GIRALANG	ACT	2617	149.0956014	-35.2115076	House	409	Luton Gungahlin	Nick Paine & Peter White	3	2	2	2.0	
124213	residential	Heart of the City and so much Moore	$575,000+	2025-07-03T06:00:28.998139+10:00	2025-07-08T11:26:46.852866+10:00	510/16 Moore Street	CITY	ACT	2601	149.1284688	-35.2759727	Apartment	414	Luton Weston Creek, Woden & Molonglo Valley	Josh Wilson	2	2	1	6.0	
124214	residential	Feature Packed Home with Excellent Outdoor Space	Auction	2025-07-03T06:45:27.399204+10:00	2025-07-08T09:27:35.779561+10:00	6/16 Fairlight Street	DUNLOP	ACT	2615	149.0183836	-35.1948121	Townhouse	414	Luton Weston Creek, Woden & Molonglo Valley	Tim and Justine Burke	3	2	2	4.0	277.0
124215	residential	Charming, Renovated Dual-Residence Property in Super Convenient Location	Auction	2025-07-03T06:45:27.285428+10:00	2025-07-08T11:52:03.405428+10:00	10 Haswell Place	CHIFLEY	ACT	2606	149.0813786	-35.351706	House	414	Luton Weston Creek, Woden & Molonglo Valley	Tim and Justine Burke	3	2	1	5.0	728.0
124216	residential	Separate title, single level and north facing! 	Auction	2025-07-03T07:06:28.489475+10:00	2025-07-08T09:27:11.917358+10:00	21 Cosgrove Street	CURTIN	ACT	2605	149.0809939	-35.330736	House	412	Luton Manuka	Sophie Luton	2	1	1	2.5	214.0
124217	residential	Expansive family living and entertaining 	Auction	2025-07-03T07:06:28.389863+10:00	2025-07-08T09:27:06.426836+10:00	14 Lutana Street	LYONS	ACT	2606	149.0757873	-35.3469767	House	412	Luton Manuka	Sophie Luton	5	2	6	2.0	1045.0
124218	residential	One Property, Three Dwellings - Endless Possibilities	Auction 24/07/2025	2025-07-03T08:18:17.636015+10:00	2025-07-07T13:23:35.540853+10:00	25 Fullagar Crescent	HIGGINS	ACT	2615	149.0287089	-35.2289823	House	232	Ray White Canberra	Treston Bamber	4	3	2	1.0	896.0
124219	residential	A Family Favourite with Space, Light, and Style	Auction 24/08/2025	2025-07-03T08:20:24.558873+10:00	2025-07-31T13:07:30.063010+10:00	73 Oodgeroo Avenue	FRANKLIN	ACT	2913	149.140843	-35.2005348	House	232	Ray White Canberra	Treston Bamber	4	2	2	4.5	450.0
124220	residential	Big Block, Great Bones, Unbeatable Location	Auction 26/07/2025	2025-07-03T08:17:19.556245+10:00	2025-07-03T10:31:58.348348+10:00	11 Castlereagh Crescent	MACQUARIE	ACT	2614	149.0563055	-35.2559955	House	232	Ray White Canberra	Treston Bamber	8	6	4	1.5	1991.0
124221	residential	A lifestyle to love - modern living, moments to the Golf Course	Auction 12:30pm Saturday 26 July	2025-07-03T09:05:20.823551+10:00	2025-07-07T09:47:20.900971+10:00	61 Dobbin Circuit	NICHOLLS	ACT	2913	149.0908925	-35.1841879	House	618	home.by holly	Rick and Tina Meir	4	2	2	4.5	774.0
124222	residential	Lifestyle rich. Parkside location. 	Auction 10:00am Saturday 26 July	2025-07-03T09:05:20.901315+10:00	2025-07-07T09:56:52.597834+10:00	434 Antill Street	WATSON	ACT	2602	149.1663244	-35.2265675	Townhouse	618	home.by holly	Rick and Tina Meir	3	1	1	4.5	313.0
124226	residential	Rare Design, Conveniently Located	$678,000+	2025-07-03T09:29:04.863517+10:00	2025-07-08T19:51:53.485024+10:00	24/128 Flemington Road	HARRISON	ACT	2914	149.1481632	-35.2071949	Townhouse	410	MARQ Property	Sam Taylor	3	2	2	6.0	
124227	residential	inner city options	$410,000+	2025-07-03T09:38:16.997183+10:00	2025-08-13T12:14:12.876336+10:00	410/2 Akuna Street	CITY	ACT	2601	149.1325456	-35.2819258	Apartment	618	home.by holly	Sally Strang + Ash Costello	2	1	1	6.0	
124230	residential	A piece of jewellery in Jerrabomberra 	Auction	2025-07-03T10:04:26.247934+10:00	2025-07-03T11:42:11.656301+10:00	11 Boree Place	JERRABOMBERRA	NSW	2619	149.208664	-35.379285	House	413	Luton Tuggeranong	Team Rahi and Nader	4	2	3		879.0
124231	residential	Updated home with space and comfort, quiet location close to cafe, school and tram!	Auction	2025-07-03T10:04:23.915293+10:00	2025-07-07T12:07:31.218337+10:00	2 Stow Place	WATSON	ACT	2602	149.1510701	-35.23899590000001	House	273	Luton Dickson	Aniko and Peter Carey	3	1	1	1.0	765.0
124235	residential	Your New Beginning Starts at 1 Crockett Place	Sale by Negotiation	2025-07-03T09:45:20.925133+10:00	2025-07-07T10:20:43.644832+10:00	1 Crockett Place	HOLT	ACT	2615	149.0182449	-35.2263063	House	441	LJ Hooker Kippax	Eoin Ryan-Hicks	2	1	1	2.0	399.0
124236	residential	THE DOOR IS OPEN, WELCOME HOME	$399,000+	2025-07-03T10:21:53.766756+10:00	2025-07-03T10:22:24.969783+10:00	34/70 Efkarpidis Street	GUNGAHLIN	ACT	2912	149.1382096	-35.1874834	Apartment	2862	Stone Gungahlin	Kris Hellier	2	1	1	6.0	
124239	residential	Your Ideal First Home in a Peaceful Location	$725,000+	2025-07-03T10:23:31.282350+10:00	2025-07-08T16:57:14.310459+10:00	16 House Circuit	BANKS	ACT	2906	149.0929814	-35.4674322	House	435	LJ Hooker Tuggeranong	Sally McCallum	3	1	2	4.0	511.0
124241	residential	Escape to Simplicity 	$310,000	2025-07-03T10:40:22.495937+10:00	2025-07-04T15:08:19.416549+10:00	32 Kirke Street	NIMMITABEL	NSW	2631	149.2831985	-36.5161694	House	232	Ray White Canberra	Simon Porter	2	1	0		2023.0
124242	residential	Quality Building, Private Views, Ground Floor and Plenty of Room!	$595,000	2025-07-03T10:38:18.098467+10:00	2025-07-07T09:19:28.270014+10:00	8/1 Eardley Street	BRUCE	ACT	2617	149.0922252	-35.2401272	Apartment	436	LJ Hooker Dickson	Nic Salter-Harding	3	2	2	5.5	
124246	residential	My Functional Home with Future Upside	Auction	2025-07-03T10:58:03.273447+10:00	2025-07-08T14:47:39.518447+10:00	49 Wolstenholme Street	CHISHOLM	ACT	2905	149.1166596	-35.4199534	House	513	My Morris	Abbey Morris	2	1	1	3.0	372.0
124247	residential	Start Me Up - Separate title courtyard home	$610,000+	2025-07-03T11:20:57.032163+10:00	2025-07-07T11:36:54.174816+10:00	11 Moorehead Place	LATHAM	ACT	2615	149.0313021	-35.2172117	House	411	Luton Kippax	Ben Oostermeyer	2	1	1	1.5	430.0
124250	residential	Luxury Living in the Heart of Molonglo	$595,000	2025-07-03T11:35:27.223746+10:00	2025-09-11T09:49:31.065632+10:00	Edition 116 | Type A - Apartment	DENMAN PROSPECT	ACT	2611	149.02619909999987	-35.3056656	Apartment	232	Ray White Canberra	Tom Beinke	2	2	1	6.0	0.0
124251	residential	My Spacious Offering With Room For All	Auction	2025-07-03T11:42:05.978395+10:00	2025-07-08T14:47:53.760403+10:00	109 Sternberg Crescent	WANNIASSA	ACT	2903	149.0907799	-35.4031643	House	513	My Morris	Abbey Morris	5	3	3	2.0	
124252	residential	COMFORTABLE AND HOMELY IN A CONVENIENT LOCATION	$720,000+	2025-07-03T11:41:40.265388+10:00	2025-07-03T12:07:48.789396+10:00	111 Tom Roberts Avenue	BANKS	ACT	2906	149.1036343	-35.4673425	House	34	McIntyre Property	Colin Blunden	3	1	4	2.0	827.0
124253	residential	Spacious, Stylish & Separate Title!	$745,000 +	2025-07-03T12:02:07.616604+10:00	2025-07-08T11:51:52.083632+10:00	15 Morrison Street	KAMBAH	ACT	2902	149.0736279	-35.3946991	House	599	Cream Residential	Chris Wilson	3	1	1	1.5	490.0
124256	residential	exquisite joy 	Auction 11:00am Saturday 26 July	2025-07-03T12:36:59.914827+10:00	2025-07-07T19:42:14.421594+10:00	6 Peden Place	WATSON	ACT	2602	149.1604315	-35.2383987	House	618	home.by holly	Jenny, Michael And Mark McReynolds	4	2	3	3.0	
124259	residential	effortless living	$595,000+	2025-07-03T12:56:12.900528+10:00	2025-07-06T17:07:12.497106+10:00	28/31 Thynne Street	BRUCE	ACT	2617	149.095996	-35.2441699	Unit	618	home.by holly	Cris O'Brien	3	2	2	6.0	
124261	residential	Updated family home	Auction	2025-07-03T12:47:34.362194+10:00	2025-07-08T22:21:57.054442+10:00	1 Juwin Street	ARANDA	ACT	2614	149.0833145	-35.2628363	House	411	Luton Kippax	Ben Oostermeyer	4	2	2	5.5	955.0
124264	residential	Set and Forget 	$649,000	2025-07-03T13:18:02.082137+10:00	2025-07-04T09:27:19.118240+10:00	94 Massie Street	COOMA	NSW	2630	149.1211059	-36.2362344	House	2302	One Agency Craig Schofield	Jodi Alexander	3	1	1		1157.0
