id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
72906	rental	Light filled home, walking distance to light rail.	$650 per week	2023-01-04T09:40:36.891369+11:00	2023-01-04T22:05:17.272021+11:00	25 Swinden Street	DOWNER	ACT	2602	149.1380272	-35.2442108	DuplexSemi-detached	2207	Zango Private Listers	Dominic Aungles	3	1	2	0.0	590.0
72922	rental	BRAND NEW THREE-BEDROOM TOWNHOUSE	$800 pw	2023-01-04T11:59:37.338339+11:00	2023-01-11T10:31:44.823553+11:00	3/17 Thynne Street	BRUCE	ACT	2617	149.093689	-35.2424106	Townhouse	409	Luton Gungahlin	Baljeet Kaur	3	2	2		
72929	rental	Wanting An Amazing Home With Multipurpose Room?	$660 Per Week	2023-01-04T14:05:36.507073+11:00	2023-01-06T11:46:39.835042+11:00	43/60 Kingsland Parade	CASEY	ACT	2913	149.0967766	-35.1722308	Townhouse	440	LJ Hooker Canberra City	Grace Bowman	2	2	2		
72930	rental	High End Living!	$620 Per Week	2023-01-04T14:42:09.348020+11:00	2023-01-06T11:46:40.508041+11:00	406/32 Mort Street	BRADDON	ACT	2612	149.1317585	-35.2740906	Apartment	440	LJ Hooker Canberra City	Dannielle McSpeerin	1	1	1		
72932	rental	Fantastic Family Home In Peaceful Location	$735 per week	2023-01-04T15:11:32.606805+11:00	2023-01-06T14:01:41.808644+11:00	7 Spec Place	PALMERSTON	ACT	2913	149.1124724	-35.1970199	House	233	LJ Hooker Gungahlin	LJ Hooker Gungahlin	4	2	2	0.0	
72934	rental	Family Home With Great Yard and Views to Black Mountain	$750 - $780 per week	2023-01-04T15:02:12.087621+11:00	2023-01-06T14:01:42.273533+11:00	5 Essie Coffey Street	BONNER	ACT	2914	149.1467634	-35.1557636	House	233	LJ Hooker Gungahlin	LJ Hooker Gungahlin	4	2	2		
72936	rental	Spacious Three Bedroom Townhouse	$550 / Wk	2023-01-04T15:46:30.571049+11:00	2023-01-04T15:46:50.130367+11:00	4/61 Maynard Street	NGUNNAWAL	ACT	2913	149.1122263	-35.1616987	Townhouse	233	LJ Hooker Gungahlin	LJ Hooker Gungahlin	3	1	0	4.0	344.0
72937	rental	Spacious 2 Bedroom Apartment	$475 per week	2023-01-04T16:15:43.043716+11:00	2023-01-04T16:31:37.515389+11:00	46/289 Flemington Road	FRANKLIN	ACT	2913	149.1509078	-35.1918687	Apartment	233	LJ Hooker Gungahlin	LJ Hooker Gungahlin	2	1	1	6.0	
72938	rental	Handy Location - recently renovated	$400 per week	2023-01-04T17:01:01.142166+11:00	2023-01-06T15:46:37.965559+11:00	84/27 Coxen Street	HUGHES	ACT	2605	149.0923847	-35.3348571	Apartment	433	Maloney's Property	Ned Hibbert	1	1	1		
72939	rental	Modern Inner-City Apartment	$595 per week	2023-01-04T16:48:23.015327+11:00	2023-01-09T10:46:36.215413+11:00	72/20 Allara Street	CITY	ACT	2601	149.1333284	-35.2824159	Apartment	433	Maloney's Property	Ned Hibbert	1	1	1		
72940	rental	Large Family Home in Florey 	$700 Per Week	2023-01-04T17:01:47.794488+11:00	2023-01-04T17:02:01.854629+11:00	40 Lightfoot Crescent	FLOREY	ACT	2615	149.0562235	-35.233303	House	437	LJ Hooker Belconnen	Leasing Team	4	2	2		
72942	rental	"2 BEDROOM ""JADE"" APARTMENT"	$550 per week	2023-01-04T20:41:43.615474+11:00	2023-01-09T14:22:50.068116+11:00		GUNGAHLIN	ACT	2912	0.0	0.0	Apartment	2207	Zango Private Listers	Courtney Foster	2	1	1	7.7	2193.0
72944	rental	Weston Family Sanctuary	$760 per week	2023-01-05T08:24:15.970126+11:00	2023-01-10T11:31:33.647256+11:00	69 Hilder Street	WESTON	ACT	2611	149.0611546	-35.3366498	House	629	Badenoch Real Estate	Paul Hunter	4	2	3		0.0
72945	rental	Idyllic Location!	$700 per week	2023-01-05T08:30:17.576550+11:00	2023-01-10T11:46:38.334631+11:00	 3/14 Aida Ball Circuit	FORDE	ACT	2914	149.1504196	-35.1741159	House	629	Badenoch Real Estate	Paul Hunter	4	2	2		0.0
72952	rental	Recently updated throughout - 3 bedroom home - soon to be 4!	$850 / Wk	2023-01-05T10:40:47.021406+11:00	2023-01-06T12:31:42.862837+11:00	119 Limestone Avenue	BRADDON	ACT	2612	149.1362665	-35.2640788	House	436	LJ Hooker Dickson	Melanie Brill	3	1	1	1.0	
