id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
41576	residential	2303/6 Furzer Street	$1,478,900	2022-02-28T17:02:33.551999+11:00	2022-04-20T12:37:06.881945+10:00	Building 2 2303/6 Furzer Street	PHILLIP	ACT	2606	149.090278	-35.349444	Apartment	694	GEOCON	Adam Morgan	3	2	2	5.0	0.0
45113	residential	The Establishment-Type A.2G from $455k	$455,000	2022-02-28T17:13:33.589666+11:00	2022-11-28T15:09:17.687412+11:00	The Establishment-A.2G/90 Swain Street	GUNGAHLIN	ACT	2912	149.13313979999998	-35.1808733	Apartment	694	GEOCON	Dimitri Georgalis	2	1	0	5.0	0.0
45115	residential	309/90 Swain Street	$608,895	2022-02-28T17:13:33.189221+11:00	2022-04-07T08:57:01.272045+10:00	309/90 Swain Street	GUNGAHLIN	ACT	2912	149.1331398	-35.1808733	Apartment	694	GEOCON	Dimitri Georgalis	2	2	2	5.0	0.0
45116	residential	The Establishment-Type A.2C from $566k	$566,000	2022-02-28T17:13:33.471491+11:00	2022-11-28T15:09:38.863948+11:00	The Establishment-A.2C/90 Swain Street	GUNGAHLIN	ACT	2912	149.13322934275678	-35.18023478916567	Apartment	694	GEOCON	Dimitri Georgalis	2	2	1	5.0	0.0
52067	residential	Modern Springbank Gem	Auction	2022-01-04T14:01:20.251690+11:00	2022-01-04T14:01:50.928659+11:00	48 Hanley Street	CASEY	ACT	2913	149.0949213	-35.1663595	House	409	Luton Gungahlin	Peter White	4	2	2	4.5	465.0
52074	residential	Town house living at its finest	Auction - $699,000+	2022-01-04T14:53:23.852783+11:00	2022-01-08T12:46:30.705328+11:00	33/363 Mirrabei Drive	MONCRIEFF	ACT	2914	149.1145616	-35.15361470000001	Townhouse	409	Luton Gungahlin	Peter White	3	2	2	6.0	
52077	residential	An Ideal Starter	Auction 25th Jan 2022	2022-01-04T15:16:21.647435+11:00	2022-01-04T15:16:35.000708+11:00	266 Wheeler Crescent	WANNIASSA	ACT	2903	149.0909697	-35.4016164	House	1784	Sadil Quinlan	Marc Sadil	3	1	0	0.5	804.0
52078	residential	Your Low-Maintenance, High-Yield Opportunity 	$320,000 +	2022-01-04T15:31:19.444185+11:00	2022-01-04T15:31:35.920062+11:00	116/41 Chandler Street	BELCONNEN	ACT	2617	149.0709502	-35.2394623	House	232	Ray White Canberra	Phyllis Tidmarsh	1	1	1	6.0	
52080	residential	A great opportunity not to be missed.	Forthcoming Auction - $399,000+	2022-01-04T15:37:07.583532+11:00	2022-01-06T17:31:25.226278+11:00	39 De Bortoli Street	GUNGAHLIN	ACT	2912	149.1521917	-35.18692	Townhouse	409	Luton Gungahlin	Nick Paine	1	1	1	3.5	323.6
52091	residential	Solid Brick Cottage!	$759 000 - $799 000	2022-01-05T09:02:40.277599+11:00	2022-01-06T13:16:22.291502+11:00	132 Uriarra Road	QUEANBEYAN	NSW	2620	149.2171248	-35.3448868	House	624	Ian McNamee & Partners - Queanbeyan	Darren Bennett	3	1	1		613.0
52096	residential	Prime Family Opportunity!	Auction	2022-01-05T09:35:11.410899+11:00	2022-01-05T10:46:29.500743+11:00	50 Pokana Circuit	KALEEN	ACT	2617	149.0942879	-35.2313485	House	409	Luton Gungahlin	Chris Fredericks	4	2	2	1.5	810.0
52099	residential	Nestled in nature with spectacular views	Auction 29/01/2022	2022-01-05T09:46:11.424721+11:00	2022-01-06T13:31:54.306432+11:00	4 Crespin Place	BANKS	ACT	2906	149.1011936	-35.479449	House	232	Ray White Canberra	Kate Coultas	4	2	2	4.0	651.0
