id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
42731	rental	Convenience luxury and space!	$630 per weekly	2021-07-23T09:43:49.387569+10:00	2021-08-26T14:31:21.330312+10:00	6/20 New South Wales	FORREST	ACT	2603	149.1330159	-35.3147151	Apartment	2086	Real Estate Australia	Leasing Team	2	2	1		
44012	rental	Affordable One Bedroom Duplex	$410 per week	2021-07-06T15:14:28.100349+10:00	2021-10-07T09:46:33.771648+11:00	75A Hurley St	MAWSON	ACT	2607	149.0943193	-35.3618728	DuplexSemi-detached	433	Maloney's Property	Ned Hibbert	1	1	1		
44321	rental	Lifestyle Apartment with Uninterrupted Panoramic Views	$950 pw	2021-07-13T17:33:59.149807+10:00	2021-09-22T12:01:32.226508+10:00	808/25 Edinburgh Avenue	CITY	ACT	2601	149.1225765	-35.2849101	Apartment	631	Maria Selleck Properties	Property Management Team	2	2	2		
44907	rental	Luxury Studio Living	$620 - $650 per week	2021-07-14T17:46:51.593382+10:00	2021-10-13T08:01:34.737586+11:00	1016/25 Edinburgh Avenue	ACTON	ACT	2601	149.1225939	-35.284914	Apartment	2429	One Agency Gamarra & Co	Bryan Gamarra	1	1	1	0.0	
44908	rental	Braddon's Finest Address Is Ready For You	$1050 -$1150 per week	2021-07-14T18:06:00.869566+10:00	2021-09-16T15:16:32.749020+10:00	5/79 Torrens Street	BRADDON	ACT	2612	149.1350105	-35.2659388	Townhouse	2429	One Agency Gamarra & Co	Bryan Gamarra	3	3	2	6.0	
45001	rental	Segregated furnished one bedroom granny flat	$430 - $450 pw	2021-07-15T15:03:50.090609+10:00	2021-09-24T08:57:47.579975+10:00	1 Bavin Street	CURTIN	ACT	2605	149.0739092	-35.3308881	DuplexSemi-detached	513	One Agency Sandy Morris	Abbey Morris	1	1	1		
45080	rental	Modern Home	$750 / Wk	2021-07-17T14:29:37.263002+10:00	2021-09-17T16:01:27.775620+10:00	146A Miller Street	O'CONNOR	ACT	2602	149.1188634	-35.2510571	House	436	LJ Hooker Dickson	Baily Stanley	3	3	1		
45537	rental	Charming Home	$650 per week	2021-07-29T11:03:32.047382+10:00	2021-08-04T11:31:28.089663+10:00	2 Shirra Close	MONASH	ACT	2904	149.0940637	-35.4109029	House	34	McIntyre Property	Laura Grimes	4	2	2		
45576	rental	CITY LIVING AT ITS BEST!	$610 per week	2021-07-30T08:15:35.628681+10:00	2021-09-14T16:16:37.738025+10:00	10/3 London Circuit	CITY	ACT	2601	149.1254729	-35.2828564	Apartment	443	LJ Hooker Manuka	Leasing Consultant	2	2	2		
45589	rental	Fabulous top floor unit	$395 per week	2021-07-30T10:35:04.153931+10:00	2021-10-08T11:31:57.776124+11:00	40/8 Correa Street	O'CONNOR	ACT	2602	149.1218228	-35.2520893	Apartment	232	Ray White Canberra	Chloe Durrant	1	1	1	5.5	
