ListingId	UpdateOnDate	Address	NewPrice
168784292	2022-01-08	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-09	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-10	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-11	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-12	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-13	no-street-name-provided-turner-canberra	$800 per week
168784292	2022-01-14	no-street-name-provided-turner-canberra	$800 per week
168852603	2022-03-10	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-11	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-12	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-13	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-15	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-16	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-17	no-street-name-provided-stirling-canberra	$750 per week
168852603	2022-03-27	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-03-28	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-03-29	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-03-30	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-03-31	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-04-01	no-street-name-provided-stirling-canberra	$725 per week
168852603	2022-04-14	no-street-name-provided-stirling-canberra	$715 per week
168852603	2022-04-15	no-street-name-provided-stirling-canberra	$715 per week
168852603	2022-04-16	no-street-name-provided-stirling-canberra	$715 per week
168852603	2022-04-18	no-street-name-provided-stirling-canberra	$715 per week
168852603	2022-04-19	no-street-name-provided-stirling-canberra	$715 per week
168852603	2022-04-20	no-street-name-provided-stirling-canberra	$715 per week
168875275	2022-01-03	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-04	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-05	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-06	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-07	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-08	no-street-name-provided-dickson-canberra	$450 per week
168875275	2022-01-18	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-19	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-20	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-21	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-22	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-23	no-street-name-provided-dickson-canberra	$425 per week
168875275	2022-01-24	no-street-name-provided-dickson-canberra	$425 per week
168881532	2022-03-29	no-street-name-provided-palmerston-canberra	$200 per week
168881532	2022-03-30	no-street-name-provided-palmerston-canberra	$200 per week
168881532	2022-03-31	no-street-name-provided-palmerston-canberra	$200 per week
