id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
39931	residential	"Secure your dream family home NOW ""The Foothills"""	$875,000	2021-04-03T15:47:23.161808+11:00	2021-07-30T12:37:41.588144+10:00	Lambrigg Road	GOOGONG	NSW	2620	149.2217698322754	-35.42318545445167	House	1857	Ideal Building Solutions	Rad Trpkovski	4	2	2	0.0	484.0
40097	residential	A short stroll to the Woden Town Centre	$440,000+	2021-04-08T10:40:51.694988+10:00	2021-10-20T10:01:48.111576+11:00	4/5 Burnie Street	LYONS	ACT	2606	149.0810806	-35.3404121	Apartment	513	One Agency Sandy Morris	Sandy Morris	1	1	1	6.0	47.0
40804	residential	Sound investment in an ultra-convenient location 	By Negotiation	2021-04-21T10:02:47.437263+10:00	2021-10-18T17:16:26.314220+11:00	2/114 Macarthur Avenue	O'CONNOR	ACT	2602	149.1298073	-35.2605112	Townhouse	2853	Bastion Property Group	Theo Koutsikamanis	5	3	2	6.0	
40809	residential	House and land package - Land registration late 2021	$899,000	2021-04-21T10:02:48.221128+10:00	2021-10-12T14:46:25.505367+11:00		GOOGONG	NSW	2620	0.0	0.0	House	2853	Bastion Property Group	Theo Koutsikamanis	4	2	2	6.0	399.0
40891	residential	Executive Living	$480,000+	2021-04-22T10:20:31.552841+10:00	2021-10-19T12:01:26.087115+11:00	47/29 Dawes Street	KINGSTON	ACT	2604	149.143556	-35.3171339	Apartment	34	McIntyre Property	Anne Farrell	2	1	1	6.0	0.0
40959	residential	Pristine living	Enquire Today!	2021-04-23T12:43:47.674248+10:00	2021-08-12T23:31:49.045859+10:00	1203/25 Edinburgh Avenue	CITY	ACT	2601	149.1225765	-35.2849101	Apartment	1069	Crowthers	Tony Barker	1	1	1	6.0	
41099	residential	The excellent choice of investors, stable rental rewards	$520,000+	2021-04-28T14:48:56.806120+10:00	2021-09-29T11:46:23.901209+10:00	1513/3 Grazier Lane	BELCONNEN	ACT	2617	149.0713978	-35.2402235	Apartment	2355	La Casa Property Group	Jun Xu	2	2	1	6.0	
41204	residential	Light filled and contemporary home with unrivalled views.	$1,500,000	2021-04-30T11:09:51.408777+10:00	2021-10-24T14:53:13.003721+11:00	31 Trinca St	DENMAN PROSPECT	ACT	2611	149.02818437	-35.30090788	House	2880	Confidence Real Estate	Anish Sebastian	6	4	2	6.0	450.0
41209	residential	Amazing Location and views not to be missed.	Offers over $1,249,000	2021-04-30T11:41:32.589885+10:00	2021-08-18T16:13:15.141886+10:00	9 Nethercote Street	TAYLOR	ACT	2913	149.1010755	-35.1529115	House	2880	Confidence Real Estate	Anish Sebastian	4	3	2	5.0	472.0
41255	residential	Close to completion- Snap this up quick	$495,000	2021-05-03T12:10:13.647585+10:00	2021-06-08T10:40:06.522075+10:00	402/2 Cooyong Street	REID	ACT	2612	149.1303153	-35.2759029	Apartment	2746	Canberry Properties	Sarah Cooper	1	1	1	6.0	0.0
41356	residential	Heritage listed views.	$595,000+	2021-05-05T11:59:07.888397+10:00	2021-09-28T09:34:16.839988+10:00	74/21 Dawes Street	KINGSTON	ACT	2604	149.1425807	-35.3183346	Apartment	1155	PURNELL	Nick Purnell	1	1	1	6.0	0.0
41418	residential	Trendy Lifestyle	$369,000+	2021-05-06T09:20:05.328682+10:00	2021-09-03T11:01:45.868588+10:00	907/4 Grazier Lane	BELCONNEN	ACT	2617	149.0719813	-35.2401725	Unit	232	Ray White Canberra	Samuel Fitzsimmons	1	1	1	6.0	
41431	residential	Master bedroom on the ground floor - Sizeable living in an ultra-convenient location 	$725,000	2021-05-06T10:17:40.212014+10:00	2021-10-12T14:46:26.864462+11:00	8 Courtney Street	GOOGONG	NSW	2620	149.2247931	-35.4198083	Townhouse	2853	Bastion Property Group	Theo Koutsikamanis	3	2	2	6.0	200.0
41440	residential	Penthouse Apartment With Stunning Views	$725,000+	2021-05-06T11:03:49.170627+10:00	2021-09-17T17:01:32.757620+10:00	2705/1 Grazier Lane	BELCONNEN	ACT	2617	149.0713978	-35.2402235	Apartment	441	LJ Hooker Kippax	Peta Barrett	3	2	2	6.0	
41534	residential	"""STUNNING"" Display Home for Sale"	$1,350,000 to $1,395,000	2021-05-10T11:16:54.363057+10:00	2022-03-30T12:26:57.940997+11:00	31 Courtney	GOOGONG	NSW	2620	149.2247931	-35.4198083	House	1857	Ideal Building Solutions	Rad Trpkovski	4	2	2	0.0	569.0
41638	residential	Unique Taiyo Design, Expansive Canberra Views	$1,150,000	2021-05-12T11:59:08.123110+10:00	2021-09-23T15:06:38.196212+10:00	709/25 Edinburgh Avenue	CITY	ACT	2601	149.1225765	-35.2849101	Apartment	626	Berkely Residential	Simon Richards	2	2	2	5.5	0.0
41723	residential	Ideal investment or first home!!	Offers over $425,000	2021-05-13T11:25:49.418314+10:00	2021-06-10T14:33:40.692034+10:00	42/20 Allara St	CITY	ACT	2601	149.1333284	-35.2824159	Apartment	2880	Confidence Real Estate	Alvin Nappilly	1	1	1	7.5	0.0
41764	residential	FANTASTIC INVESTMENT & FIRST HOME OWNER OPPORTUNITIES	$329,000	2021-05-13T15:27:32.830354+10:00	2021-10-19T12:01:41.772360+11:00	28/36 Antill Street	QUEANBEYAN	NSW	2620	149.2340679	-35.3482092	Unit	624	Ian McNamee & Partners - Queanbeyan	Michael Edwards	1	1	1		64.0
41772	residential	Luxurious, spacious and utmost quality	Offers over $610,000	2021-05-13T16:18:25.188982+10:00	2021-08-12T23:31:43.238091+10:00	302/25 Edinburgh Avenue	CITY	ACT	2601	149.1225765	-35.2849101	Apartment	1069	Crowthers	Tony Barker	2	1	1	6.0	
41836	residential	House & Land package in Taylor.	Offers over $899,000	2021-05-17T13:44:09.269005+10:00	2021-05-17T13:44:09.406161+10:00	20 Edwin Oribin St	TAYLOR	ACT	2913	149.0960614	-35.1473683	House	2880	Confidence Real Estate	Pawandeep Singh Chadha	4	2	2	0.0	540.0
42037	residential	LOCATION, LIFESTYLE AND SPACE	$1,200,000	2021-05-21T14:18:18.344231+10:00	2021-09-15T10:31:28.381744+10:00	24/15 Fitzroy Street	FORREST	ACT	2603	149.1324129	-35.3152	Apartment	273	Luton Dickson	Melissa Martin-Smith	3	2	2	5.0	
42059	residential	Prestigious apartment in an outstanding location	$629,000+	2021-05-24T10:50:09.807510+10:00	2021-10-01T14:31:30.672221+10:00	121/43 Currong Street North	BRADDON	ACT	2612	149.1367916	-35.2785339	Unit	2746	Canberry Properties	Shan Gao	2	2	2	6.0	
42096	residential	Sunny 8th floor apartment in well maintained complex	$429,000+	2021-05-25T10:09:39.063789+10:00	2021-10-14T11:16:18.284070+11:00	100/77 Gozzard Street	GUNGAHLIN	ACT	2912	149.1329625	-35.1818378	House	410	McGrath Canberra	Matt Harmer	2	2	2	6.0	
42097	residential	1 Bedroom Apartments	$330,000	2021-05-25T10:14:17.546485+10:00	2021-09-17T21:46:32.444633+10:00	Woodberry Woodberry Avenue	COOMBS	ACT	2611	149.0429166	-35.3225047	Apartment	690	LJ Hooker Project Marketing	Keenan Veraar	1	1	1	6.0	0.0
