id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
47694	residential	serene.lifestyle 	$690,000+	2021-10-01T08:38:29.748612+10:00	2021-10-11T15:46:33.847772+11:00	135/395 Antill Street	WATSON	ACT	2602	149.1661588	-35.227405	Apartment	618	home.by holly	Jenny Michael And Mark McReynolds	2	2	2	5.0	
47695	residential	Perfect Place To Start	Auction 21/10/2021	2021-10-01T08:51:14.482887+10:00	2021-10-18T09:16:53.499541+11:00	25/85 Macfarlane Burnet Avenue	MACGREGOR	ACT	2615	149.0033608	-35.2104282	Townhouse	232	Ray White Canberra	Nathan Wood	2	1	1	6.0	0.0
47696	residential	You'll be captivated at first sight by this stylish home with established gardens, in a brilliant location near the light rail and Dickson hub.	Auction	2021-10-01T09:11:10.088065+10:00	2021-10-01T10:46:31.856681+10:00	14A Cotton Street	DOWNER	ACT	2602	149.1387024	-35.2428244	House	273	Luton Dickson	Aniko and Peter Carey	4	2	2	2.0	
47710	residential	Get More On Mortimer Lewis!	Auction	2021-10-01T11:23:12.410815+10:00	2021-10-19T12:16:29.519123+11:00	42/167 Mortimer Lewis Drive	GREENWAY	ACT	2900	149.0718838	-35.4093845	Townhouse	413	Luton Tuggeranong	Michael Martin	3	2	2	6.0	0.0
47713	residential	A Real Family Home in Rees Place	Auction	2021-10-01T11:45:06.724968+10:00	2021-10-19T12:46:27.130548+11:00	5 Rees Place	WANNIASSA	ACT	2903	149.0986375	-35.3876941	House	413	Luton Tuggeranong	Gabbi Kalthofen	5	2	2	2.0	790.0
47714	residential	Imagine calling this home!	Auction	2021-10-01T12:41:49.274115+10:00	2021-10-19T15:16:36.692731+11:00	16 Bettie Mcnee Street	WATSON	ACT	2602	149.1587866	-35.231492	House	436	LJ Hooker Dickson	Andrew Grenfell	4	2	2	5.5	
47728	residential	Fantastic Affordable opportunity!1	Auction 21 October at 12.30pm	2021-10-01T14:51:31.145342+10:00	2021-10-01T15:31:25.058743+10:00	7 Cordia Place	RIVETT	ACT	2611	149.0353806	-35.3473121	House	433	Maloney's Property	Moira Maloney	3	1	1	2.0	
47734	residential	Supreme elevated living in this quiet cul-de-sac location	Auction	2021-10-01T15:37:04.301218+10:00	2021-10-21T10:31:29.136186+11:00	4 Brindle Place	BONNER	ACT	2914	149.1390294	-35.1522645	House	1072	Independent Gungahlin	Andrew Potts	4	2	2	4.0	615.0
47741	residential	How wonderful to be a City dweller	$430,000+	2021-10-01T16:34:12.489810+10:00	2022-01-19T13:01:33.023271+11:00	408/2 Batman Street	BRADDON	ACT	2612	149.1356385	-35.2781547	Unit	440	LJ Hooker Canberra City	Kaylene King	1	1	1	5.5	0.0
47752	residential	EXCITING NIGHTFALL LEVEL 18	$410,000	2021-10-03T19:02:04.163473+11:00	2021-10-24T19:52:18.881789+11:00	1802/3 Grazier st	BELCONNEN	ACT	2617	149.0713978	-35.2402235	Apartment	2165	Edge Mark Higgins	Mark Higgins	1	1	1	7.5	0.0
47754	residential	The Penthouse feeling with Breathtaking views over Woden!	$878,000	2021-10-04T20:23:17.233989+11:00	2021-10-24T19:51:39.062350+11:00	148/98 Corinna St	PHILLIP	ACT	2606	149.0890308550758	-35.34788840863614	Apartment	2165	Edge Mark Higgins	Mark Higgins	3	2	2	6.0	0.0
47755	residential	An absolute gem with ultra-convenience! 	Auction	2021-10-05T09:20:19.319368+11:00	2021-10-25T09:31:42.809419+11:00	13  Dalkin Crescent	CASEY	ACT	2913	149.094479	-35.1751173	House	409	Luton Gungahlin	Luke McAuliffe	3	2	1	5.0	212.0
47765	residential	Stylish, Modern living in the heart of the City	Auction	2021-10-05T13:38:38.792817+11:00	2021-10-19T11:31:31.349212+11:00	30/16 Elouera Street	BRADDON	ACT	2612	149.1336495	-35.2736197	Unit	440	LJ Hooker Canberra City	Antony Damiano	2	2	2	6.0	
47770	residential	Easy-care living without compromising on space and comfort	Forthcoming Auction	2021-10-05T13:46:45.214566+11:00	2021-10-21T11:16:36.015406+11:00	16 Mainwaring Rich Circuit	PALMERSTON	ACT	2913	149.1243801	-35.1938253	House	233	LJ Hooker Gungahlin	Jason Hall	4	1	2	2.5	412.0
47772	residential	Renovated Home	Contact Agent	2021-10-05T14:05:26.819068+11:00	2021-10-08T10:01:31.116383+11:00	2 Anne Street	KARABAR	NSW	2620	149.2245312	-35.3638945	House	516	LJ Hooker Queanbeyan – Jerrabomberra – Googong	Jon Stumbles	3	1	1		
47774	residential	Macquarie delivers a supreme investment opportunity	Auction	2021-10-05T14:39:07.865039+11:00	2021-10-18T09:01:40.320987+11:00	11 Blackman Crescent	MACQUARIE	ACT	2614	149.0645617	-35.2489382	House	409	Luton Gungahlin	Matt Negline	3	1	5	1.5	925.0
