id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
30246	rental	Stunning Contemporary Penthouse with wide Views	$1,325 per week	2020-08-20T11:33:49.878907+10:00	2021-08-05T15:18:35.130988+10:00	116/3 London Circuit	CITY	ACT	2601	149.1254729	-35.2828564	Apartment	626	Berkely Residential	Michael Lyristakis	4	3	2	0.0	0.0
47334	rental	***UNDER OFFER***Beautiful family home	$510 per week	2020-09-04T11:49:11.090267+10:00	2021-10-05T15:16:38.818474+11:00	11 Phillipa Weeks Street	WATSON	ACT	2602	149.1682984	-35.2256957	Townhouse	34	McIntyre Property	Tegan Ketels	3	1	1		
49190	rental	Executive Apartment in Award Winning Complex	$435 pw	2020-09-22T11:21:57.796740+10:00	2021-10-29T14:01:43.051929+11:00	7/141 Blamey Crescent	CAMPBELL	ACT	2612	149.1527061	-35.2913236	Apartment	443	LJ Hooker Manuka	Leasing Consultant	1	1	1	6.0	
49744	rental	CHARMING CHARNWOOD HOME	$550 per week	2020-09-21T09:34:12.124737+10:00	2021-11-12T12:31:23.834944+11:00	5 Tebbutt Place	CHARNWOOD	ACT	2615	149.0286578	-35.2016677	House	409	Luton Gungahlin	Justine Bailey	3	1	1		
50356	rental	COUNTRY COTTAGE IN THE HEART OF THE CITY	$750 per week	2020-07-03T13:42:58.527964+10:00	2021-11-18T17:16:19.687460+11:00	27 Macpherson Street	O'CONNOR	ACT	2602	149.1203935	-35.262131	House	273	Luton Dickson	Telisha Mitchell	3	1	1		
51331	rental	PERFECT AND PRISTINE	$530 per week	2020-08-11T10:24:15.463795+10:00	2021-12-09T12:46:26.697368+11:00	24  Fairfield Street	CRACE	ACT	2911	149.1067738	-35.20054289999999	Townhouse	273	Luton Dickson	Helen Packard	2	2	2	6.0	
52189	rental	Lifestyle and Convenience of the Kingston Foreshore	$640 per week	2020-08-03T15:15:10.198490+10:00	2022-01-11T12:16:26.965392+11:00	8/11 Trevillian Quay	KINGSTON	ACT	2604	149.1466118	-35.3108977	Apartment	412	Luton Manuka	Kim Paxton	2	2	2		
52926	rental	Large Flat 	$400 per week	2020-09-15T12:10:56.646900+10:00	2022-01-20T15:01:47.789250+11:00	30A Mackerras Crescent	THEODORE	ACT	2905	149.1185494	-35.4483639	House	34	McIntyre Property	Miki Sant	1	1	2		
53007	rental	CONVENIENCE AT ITS FINEST	$500 per week	2020-09-21T15:39:13.756827+10:00	2022-01-27T12:46:22.250236+11:00	74/77 Northbourne Avenue	TURNER	ACT	2612	149.1286636	-35.2753542	Apartment	443	LJ Hooker Manuka	Leasing Consultant	1	1	1		
53714	rental	"Sweeping panoramic views! - ""CLAREMONT"""	$625 per week	2020-07-09T13:35:14.526618+10:00	2022-02-10T14:46:47.990802+11:00	28/45 Leahy Close	NARRABUNDAH	ACT	2604	149.1435111	-35.3438623	Apartment	703	Bertram Ellis	Helen O'Callaghan	3	2	2	0.0	
